app_id,app_name,category,rating,reviews,installs,price,review_length,word_count
app_321,Netflix,Social,2.8,Fast and smooth experience!,111579,0.0,4,4
app_322,Twitter,Communication,1.7,Good but customer support is unresponsive.,4257939,0.0,6,6
app_323,Spotify,Social,3.4,"Terrible experience, too many bugs and crashes.",8436532,0.0,7,7
app_324,WhatsApp,Music,4.3,Best app I have ever used!,8263338,2.75,6,6
app_325,WhatsApp,Entertainment,1.9,"Decent, but needs more features.",6301932,0.0,5,5
app_326,Gmail,Productivity,2.8,Fast and smooth experience!,1763449,0.0,4,4
app_327,Zoom,Entertainment,2.9,"Not worth the money, very slow.",4385477,0.0,6,6
app_328,Gmail,Communication,3.9,Great app! Love the features and easy to use.,5509237,0.0,9,9
app_329,Zoom,Communication,2.0,Fast and smooth experience!,8203736,0.0,4,4
app_330,Zoom,Music,2.7,Amazing! Highly recommended.,7514996,1.75,3,3
app_331,Spotify,Communication,3.4,Pretty good but needs improvement in UI.,7751032,0.0,7,7
app_332,Zoom,Social,2.4,Fast and smooth experience!,4478214,0.0,4,4
app_333,Gmail,Entertainment,3.6,Pretty good but needs improvement in UI.,3806906,4.56,7,7
app_334,Spotify,Entertainment,3.3,"Not worth the money, very slow.",3827676,0.0,6,6
app_335,Zoom,Entertainment,4.0,Great app! Love the features and easy to use.,1655356,0.0,9,9
app_336,WhatsApp,Entertainment,1.6,Amazing! Highly recommended.,5092316,0.0,3,3
app_337,Spotify,Social,1.2,Pretty good but needs improvement in UI.,514518,0.0,7,7
app_338,Snapchat,Entertainment,1.5,Amazing! Highly recommended.,6050353,0.0,3,3
app_339,Netflix,Communication,2.9,Great app! Love the features and easy to use.,5691678,0.0,9,9
app_340,Gmail,Productivity,3.6,Pretty good but needs improvement in UI.,5723186,7.84,7,7
app_341,TikTok,Social,2.8,"Terrible experience, too many bugs and crashes.",3015444,9.86,7,7
app_342,Facebook,Music,4.4,Great app! Love the features and easy to use.,786118,0.0,9,9
app_343,WhatsApp,Music,4.8,"Decent, but needs more features.",7750933,0.0,5,5
app_344,Netflix,Social,2.3,"Decent, but needs more features.",1689389,0.0,5,5
app_345,TikTok,Music,1.4,Best app I have ever used!,9747907,0.0,6,6
app_346,Twitter,Music,1.1,Fast and smooth experience!,7748722,0.0,4,4
app_347,Instagram,Communication,4.5,Amazing! Highly recommended.,9637216,0.0,3,3
app_348,Instagram,Music,2.6,Fast and smooth experience!,4901030,0.0,4,4
app_349,Snapchat,Social,1.2,"Decent, but needs more features.",3889841,9.48,5,5
app_350,WhatsApp,Social,2.4,"Lots of ads, makes it hard to use.",944835,0.0,8,8
app_351,Gmail,Music,3.0,Amazing! Highly recommended.,5782820,0.0,3,3
app_352,Gmail,Communication,4.6,Pretty good but needs improvement in UI.,7784758,0.0,7,7
app_353,Snapchat,Productivity,4.7,Pretty good but needs improvement in UI.,1675827,0.0,7,7
app_354,Spotify,Social,3.6,Fast and smooth experience!,7356889,0.0,4,4
app_355,WhatsApp,Productivity,4.6,"Decent, but needs more features.",5518406,2.44,5,5
app_356,Facebook,Music,2.4,Pretty good but needs improvement in UI.,6800311,0.0,7,7
app_357,TikTok,Music,3.7,Pretty good but needs improvement in UI.,8374898,3.37,7,7
app_358,Zoom,Communication,2.0,Good but customer support is unresponsive.,6533846,4.34,6,6
app_359,Snapchat,Music,1.3,Great app! Love the features and easy to use.,5484817,0.0,9,9
app_360,Instagram,Social,4.9,Fast and smooth experience!,2443582,0.0,4,4
app_361,Gmail,Entertainment,1.2,Fast and smooth experience!,4232066,0.0,4,4
app_362,Instagram,Productivity,2.1,"Terrible experience, too many bugs and crashes.",166063,0.0,7,7
app_363,TikTok,Entertainment,4.7,"Not worth the money, very slow.",291542,0.0,6,6
app_364,Twitter,Productivity,3.4,"Lots of ads, makes it hard to use.",228261,0.0,8,8
app_365,Snapchat,Productivity,3.3,"Decent, but needs more features.",385357,0.0,5,5
app_366,Snapchat,Music,1.6,Pretty good but needs improvement in UI.,2819215,0.0,7,7
app_367,Twitter,Productivity,1.5,"Lots of ads, makes it hard to use.",3442702,0.0,8,8
app_368,Netflix,Social,4.0,Great app! Love the features and easy to use.,9370070,0.0,9,9
app_369,Gmail,Communication,4.4,"Not worth the money, very slow.",1106541,0.0,6,6
app_370,TikTok,Entertainment,3.9,Fast and smooth experience!,9446874,0.0,4,4
app_371,Facebook,Productivity,2.9,Amazing! Highly recommended.,9893341,0.0,3,3
app_372,Instagram,Music,1.6,Amazing! Highly recommended.,503845,0.0,3,3
app_373,Instagram,Social,1.4,Good but customer support is unresponsive.,6710611,0.0,6,6
app_374,WhatsApp,Productivity,1.7,Fast and smooth experience!,8781624,0.52,4,4
app_375,WhatsApp,Social,5.0,Best app I have ever used!,6224015,6.38,6,6
app_376,Instagram,Social,3.8,Good but customer support is unresponsive.,1533936,0.0,6,6
app_377,WhatsApp,Communication,2.8,"Decent, but needs more features.",3237978,0.0,5,5
app_378,Snapchat,Entertainment,1.3,Best app I have ever used!,6104104,0.0,6,6
app_379,Spotify,Music,3.1,Fast and smooth experience!,9353926,0.0,4,4
app_380,Snapchat,Communication,1.1,Pretty good but needs improvement in UI.,1514809,0.0,7,7
app_381,Instagram,Entertainment,4.9,"Decent, but needs more features.",1493945,0.0,5,5
app_382,Facebook,Entertainment,4.8,"Lots of ads, makes it hard to use.",3955007,0.0,8,8
app_383,Twitter,Music,4.9,Fast and smooth experience!,4323139,0.0,4,4
app_384,Netflix,Social,3.3,Amazing! Highly recommended.,9781734,0.0,3,3
app_385,Gmail,Productivity,2.0,Fast and smooth experience!,3396551,0.0,4,4
app_386,WhatsApp,Music,1.4,Amazing! Highly recommended.,8323267,8.99,3,3
app_387,Zoom,Entertainment,2.3,"Lots of ads, makes it hard to use.",3536767,0.0,8,8
app_388,Instagram,Productivity,4.3,"Not worth the money, very slow.",1900579,1.37,6,6
app_389,Facebook,Entertainment,4.3,Pretty good but needs improvement in UI.,3714158,0.0,7,7
app_390,WhatsApp,Communication,2.8,Amazing! Highly recommended.,4341006,0.0,3,3
app_391,Gmail,Music,4.9,"Terrible experience, too many bugs and crashes.",1715603,9.85,7,7
app_392,Twitter,Music,1.0,Amazing! Highly recommended.,4517128,4.36,3,3
app_393,Netflix,Communication,3.6,Good but customer support is unresponsive.,7060301,0.0,6,6
app_394,Gmail,Productivity,4.5,Best app I have ever used!,6504461,0.0,6,6
app_395,Snapchat,Communication,2.5,Fast and smooth experience!,3457524,0.0,4,4
app_396,Gmail,Communication,1.7,"Terrible experience, too many bugs and crashes.",4049857,0.0,7,7
app_397,Spotify,Productivity,2.5,Best app I have ever used!,1619095,0.0,6,6
app_398,Netflix,Music,2.8,Good but customer support is unresponsive.,3392502,0.0,6,6
app_399,Zoom,Entertainment,4.9,Amazing! Highly recommended.,5668448,0.0,3,3
app_400,Zoom,Productivity,4.4,Pretty good but needs improvement in UI.,595934,4.84,7,7
app_401,Zoom,Productivity,4.2,Best app I have ever used!,60173,0.0,6,6
app_402,Netflix,Social,1.6,"Decent, but needs more features.",4898232,0.0,5,5
app_403,Netflix,Social,1.3,Amazing! Highly recommended.,224396,0.0,3,3
app_404,Spotify,Music,3.7,Pretty good but needs improvement in UI.,9995328,1.21,7,7
app_405,Snapchat,Productivity,4.2,"Not worth the money, very slow.",5145882,0.0,6,6
app_406,Instagram,Entertainment,1.8,Good but customer support is unresponsive.,3518693,0.0,6,6
app_407,Facebook,Entertainment,2.1,Pretty good but needs improvement in UI.,4697471,0.0,7,7
app_408,TikTok,Communication,1.9,Amazing! Highly recommended.,5693445,0.0,3,3
app_409,TikTok,Music,1.3,Amazing! Highly recommended.,6742072,0.0,3,3
app_410,Zoom,Productivity,1.1,"Terrible experience, too many bugs and crashes.",2420424,7.02,7,7
app_411,Spotify,Entertainment,1.6,Pretty good but needs improvement in UI.,6801859,0.0,7,7
app_412,Facebook,Social,1.2,"Decent, but needs more features.",5390035,0.0,5,5
app_413,WhatsApp,Entertainment,3.9,"Decent, but needs more features.",5995361,0.0,5,5
app_414,Zoom,Social,4.7,"Terrible experience, too many bugs and crashes.",6682472,0.0,7,7
app_415,TikTok,Entertainment,3.4,Fast and smooth experience!,4427882,0.0,4,4
app_416,Netflix,Social,3.7,Pretty good but needs improvement in UI.,8133254,0.0,7,7
app_417,Gmail,Music,3.0,"Lots of ads, makes it hard to use.",1440421,0.0,8,8
app_418,Twitter,Music,3.4,Pretty good but needs improvement in UI.,8353170,0.0,7,7
app_419,WhatsApp,Social,3.6,Good but customer support is unresponsive.,6106355,5.32,6,6
app_420,Snapchat,Entertainment,1.2,"Lots of ads, makes it hard to use.",8791289,5.99,8,8
app_421,WhatsApp,Productivity,1.7,Good but customer support is unresponsive.,9371881,0.0,6,6
app_422,TikTok,Entertainment,2.0,Good but customer support is unresponsive.,4889410,0.55,6,6
app_423,Twitter,Communication,1.8,"Terrible experience, too many bugs and crashes.",6645744,0.0,7,7
app_424,Twitter,Entertainment,2.7,"Terrible experience, too many bugs and crashes.",4077798,1.81,7,7
app_425,Instagram,Social,1.2,Best app I have ever used!,9097676,0.97,6,6
app_426,Twitter,Entertainment,1.2,Best app I have ever used!,3525771,0.0,6,6
app_427,WhatsApp,Entertainment,2.8,"Lots of ads, makes it hard to use.",1821995,0.0,8,8
app_428,Facebook,Communication,3.7,"Not worth the money, very slow.",6879588,0.0,6,6
app_429,TikTok,Music,1.2,Good but customer support is unresponsive.,2492105,0.0,6,6
app_430,Zoom,Music,1.3,Good but customer support is unresponsive.,108173,7.39,6,6
app_431,Zoom,Productivity,1.9,"Terrible experience, too many bugs and crashes.",4648718,0.0,7,7
app_432,Zoom,Social,2.7,Great app! Love the features and easy to use.,3496638,0.0,9,9
app_433,Netflix,Productivity,3.9,"Lots of ads, makes it hard to use.",6224664,7.22,8,8
app_434,TikTok,Music,1.4,Best app I have ever used!,7089381,4.81,6,6
app_435,Gmail,Entertainment,2.9,"Lots of ads, makes it hard to use.",2821113,0.28,8,8
app_436,Spotify,Entertainment,3.7,"Terrible experience, too many bugs and crashes.",5343288,3.17,7,7
app_437,Instagram,Social,2.8,"Terrible experience, too many bugs and crashes.",8255156,5.84,7,7
app_438,Snapchat,Entertainment,2.0,"Not worth the money, very slow.",8600435,0.0,6,6
app_439,Zoom,Productivity,4.9,"Not worth the money, very slow.",1703692,0.0,6,6
app_440,Netflix,Music,4.6,"Terrible experience, too many bugs and crashes.",9440721,0.0,7,7
app_441,Netflix,Music,4.9,Fast and smooth experience!,7803710,0.0,4,4
app_442,Facebook,Productivity,5.0,"Decent, but needs more features.",5862815,0.0,5,5
app_443,TikTok,Music,1.2,Pretty good but needs improvement in UI.,99217,0.0,7,7
app_444,Netflix,Productivity,4.8,Good but customer support is unresponsive.,3332243,0.0,6,6
app_445,Facebook,Music,1.7,Best app I have ever used!,2875447,0.0,6,6
app_446,Zoom,Entertainment,2.7,Great app! Love the features and easy to use.,6972136,0.0,9,9
app_447,Zoom,Music,1.7,Best app I have ever used!,4637025,0.0,6,6
app_448,Snapchat,Music,3.8,"Decent, but needs more features.",4244128,0.0,5,5
app_449,TikTok,Communication,2.0,"Decent, but needs more features.",3364150,0.0,5,5
app_450,Zoom,Music,3.8,Fast and smooth experience!,6314417,5.07,4,4
app_451,Spotify,Entertainment,1.6,Fast and smooth experience!,4029217,0.0,4,4
app_452,Instagram,Music,4.4,Fast and smooth experience!,1063966,0.0,4,4
app_453,Twitter,Productivity,1.8,"Not worth the money, very slow.",1573990,0.46,6,6
app_454,Snapchat,Communication,2.6,Good but customer support is unresponsive.,2238165,6.91,6,6
app_455,Gmail,Productivity,3.4,"Not worth the money, very slow.",7417052,0.0,6,6
app_456,Zoom,Productivity,2.2,Good but customer support is unresponsive.,4023013,0.0,6,6
app_457,Snapchat,Communication,4.7,Pretty good but needs improvement in UI.,2334612,0.0,7,7
app_458,Instagram,Productivity,1.7,Great app! Love the features and easy to use.,5965892,1.1,9,9
app_459,Spotify,Music,1.0,"Decent, but needs more features.",3549889,0.0,5,5
app_460,Spotify,Productivity,2.9,Fast and smooth experience!,7421586,0.0,4,4
app_461,Snapchat,Music,3.3,Good but customer support is unresponsive.,325049,0.0,6,6
app_462,Instagram,Music,1.1,"Not worth the money, very slow.",5517223,0.0,6,6
app_463,Twitter,Productivity,3.7,Fast and smooth experience!,2391876,0.0,4,4
app_464,Gmail,Entertainment,3.5,Amazing! Highly recommended.,5328529,0.0,3,3
app_465,TikTok,Music,2.1,"Decent, but needs more features.",9020607,0.0,5,5
app_466,Netflix,Productivity,2.9,Fast and smooth experience!,4219324,0.0,4,4
app_467,Netflix,Entertainment,3.7,Good but customer support is unresponsive.,8315924,0.0,6,6
app_468,Instagram,Communication,3.2,"Lots of ads, makes it hard to use.",2361690,6.28,8,8
app_469,TikTok,Productivity,1.2,Great app! Love the features and easy to use.,5902182,2.77,9,9
app_470,Instagram,Social,1.8,"Not worth the money, very slow.",7382105,0.0,6,6
app_471,Facebook,Social,3.2,Great app! Love the features and easy to use.,5155501,5.28,9,9
app_472,Facebook,Productivity,3.3,"Lots of ads, makes it hard to use.",7344735,0.0,8,8
app_473,Facebook,Social,4.8,"Not worth the money, very slow.",3094223,7.61,6,6
app_474,Gmail,Productivity,4.7,Amazing! Highly recommended.,9947596,0.0,3,3
app_475,Snapchat,Music,3.6,Great app! Love the features and easy to use.,6656932,0.0,9,9
app_476,Instagram,Social,2.3,"Terrible experience, too many bugs and crashes.",894343,0.0,7,7
app_477,Twitter,Social,1.8,Pretty good but needs improvement in UI.,552632,0.0,7,7
app_478,Gmail,Productivity,4.5,"Lots of ads, makes it hard to use.",2053633,0.0,8,8
app_479,Facebook,Music,5.0,Best app I have ever used!,910837,0.0,6,6
app_480,Gmail,Entertainment,3.7,Best app I have ever used!,7733424,6.06,6,6
app_481,Facebook,Social,3.3,Fast and smooth experience!,5052531,0.0,4,4
app_482,Facebook,Communication,4.0,Pretty good but needs improvement in UI.,9607417,0.0,7,7
app_483,WhatsApp,Communication,1.3,Best app I have ever used!,7101959,0.0,6,6
app_484,Facebook,Communication,4.8,"Decent, but needs more features.",4427388,9.16,5,5
app_485,Zoom,Communication,4.1,Fast and smooth experience!,8164932,7.69,4,4
app_486,Gmail,Music,4.9,Pretty good but needs improvement in UI.,4538950,0.0,7,7
app_487,Facebook,Social,4.4,"Lots of ads, makes it hard to use.",8808734,1.41,8,8
app_488,Snapchat,Entertainment,4.3,"Lots of ads, makes it hard to use.",1760061,3.21,8,8
app_489,Spotify,Social,3.4,Fast and smooth experience!,517453,0.0,4,4
app_490,Zoom,Social,1.5,Good but customer support is unresponsive.,4198042,0.0,6,6
app_491,Instagram,Social,2.4,"Decent, but needs more features.",6757519,0.0,5,5
app_492,Facebook,Entertainment,2.6,"Decent, but needs more features.",6311622,0.0,5,5
app_493,Facebook,Communication,1.9,Best app I have ever used!,6248919,0.0,6,6
app_494,Spotify,Communication,1.2,"Terrible experience, too many bugs and crashes.",3711942,0.0,7,7
app_495,Twitter,Social,1.4,Fast and smooth experience!,2900521,0.0,4,4
app_496,Gmail,Music,2.8,Good but customer support is unresponsive.,6805144,0.0,6,6
app_497,Zoom,Social,1.2,"Terrible experience, too many bugs and crashes.",3169364,0.0,7,7
app_498,Netflix,Music,4.6,Great app! Love the features and easy to use.,2533125,2.18,9,9
app_499,Facebook,Music,2.0,"Not worth the money, very slow.",3202842,0.0,6,6
app_500,Instagram,Communication,4.0,Fast and smooth experience!,1771596,0.0,4,4
app_501,Zoom,Communication,2.5,Great app! Love the features and easy to use.,4484995,0.0,9,9
app_502,WhatsApp,Social,4.1,"Not worth the money, very slow.",5837509,0.0,6,6
app_503,Snapchat,Social,1.9,Fast and smooth experience!,4446,0.0,4,4
app_504,TikTok,Music,1.9,Great app! Love the features and easy to use.,4716508,5.34,9,9
app_505,Instagram,Entertainment,1.2,Great app! Love the features and easy to use.,8357897,0.0,9,9
app_506,Gmail,Communication,2.8,Best app I have ever used!,865123,0.0,6,6
app_507,Snapchat,Communication,2.8,"Lots of ads, makes it hard to use.",5178643,0.0,8,8
app_508,Spotify,Music,2.1,"Terrible experience, too many bugs and crashes.",9039717,0.0,7,7
app_509,Spotify,Social,3.2,"Not worth the money, very slow.",3602894,0.0,6,6
app_510,Zoom,Productivity,3.6,Amazing! Highly recommended.,9189638,9.34,3,3
app_511,Snapchat,Productivity,4.6,"Lots of ads, makes it hard to use.",5701938,0.0,8,8
app_512,Instagram,Entertainment,3.7,Amazing! Highly recommended.,9363855,0.0,3,3
app_513,Netflix,Productivity,3.2,"Decent, but needs more features.",1590357,0.0,5,5
app_514,Facebook,Productivity,2.3,"Terrible experience, too many bugs and crashes.",9756994,2.17,7,7
app_515,Instagram,Productivity,3.1,Good but customer support is unresponsive.,3228097,0.0,6,6
app_516,WhatsApp,Communication,2.3,"Not worth the money, very slow.",1184596,0.0,6,6
app_517,TikTok,Entertainment,2.9,Good but customer support is unresponsive.,8539432,0.0,6,6
app_518,Zoom,Productivity,1.9,"Not worth the money, very slow.",9237227,0.0,6,6
app_519,Netflix,Social,3.2,"Not worth the money, very slow.",4633259,0.0,6,6
app_520,Netflix,Social,4.6,"Lots of ads, makes it hard to use.",7468328,0.0,8,8
app_521,Twitter,Social,3.0,Great app! Love the features and easy to use.,3027344,0.0,9,9
app_522,Gmail,Entertainment,4.8,Fast and smooth experience!,1959442,0.0,4,4
app_523,WhatsApp,Productivity,1.3,Pretty good but needs improvement in UI.,126845,0.0,7,7
app_524,Facebook,Productivity,3.9,"Decent, but needs more features.",6439766,0.0,5,5
app_525,Netflix,Social,4.6,Fast and smooth experience!,1011287,0.0,4,4
app_526,Gmail,Entertainment,4.5,Fast and smooth experience!,5132339,0.0,4,4
app_527,Netflix,Communication,3.2,Pretty good but needs improvement in UI.,4708830,0.0,7,7
app_528,Facebook,Entertainment,4.4,Great app! Love the features and easy to use.,1335468,0.0,9,9
app_529,Instagram,Productivity,4.3,"Decent, but needs more features.",7299983,0.0,5,5
app_530,Gmail,Social,3.6,"Not worth the money, very slow.",6025281,2.88,6,6
app_531,Zoom,Entertainment,4.5,"Decent, but needs more features.",2722025,0.0,5,5
app_532,Instagram,Music,4.7,"Decent, but needs more features.",8134080,4.4,5,5
app_533,Snapchat,Entertainment,1.8,"Not worth the money, very slow.",553614,0.0,6,6
app_534,TikTok,Music,2.9,"Decent, but needs more features.",4343937,0.0,5,5
app_535,Snapchat,Entertainment,2.0,Great app! Love the features and easy to use.,9641186,0.0,9,9
app_536,Spotify,Entertainment,3.8,Fast and smooth experience!,6276071,0.0,4,4
app_537,Instagram,Music,1.1,Good but customer support is unresponsive.,4087659,0.0,6,6
app_538,Instagram,Music,4.1,"Terrible experience, too many bugs and crashes.",1356618,4.31,7,7
app_539,Snapchat,Music,1.5,"Not worth the money, very slow.",8196574,3.39,6,6
app_540,Gmail,Productivity,2.3,"Not worth the money, very slow.",4324220,0.0,6,6
app_541,Netflix,Music,3.9,Best app I have ever used!,6889129,6.32,6,6
app_542,Gmail,Communication,3.2,"Lots of ads, makes it hard to use.",8943384,3.43,8,8
app_543,TikTok,Social,1.3,"Not worth the money, very slow.",5569012,0.0,6,6
app_544,Snapchat,Entertainment,2.7,"Terrible experience, too many bugs and crashes.",1350079,0.0,7,7
app_545,Snapchat,Productivity,1.2,Pretty good but needs improvement in UI.,819099,0.0,7,7
app_546,Instagram,Music,3.3,"Decent, but needs more features.",9073695,0.0,5,5
app_547,Gmail,Social,3.9,Good but customer support is unresponsive.,3049739,0.0,6,6
app_548,Snapchat,Music,4.0,Good but customer support is unresponsive.,8152244,0.0,6,6
app_549,Zoom,Social,4.5,Amazing! Highly recommended.,1386927,0.0,3,3
app_550,Gmail,Productivity,4.7,Pretty good but needs improvement in UI.,1239163,0.0,7,7
app_551,Netflix,Music,1.5,Best app I have ever used!,6584243,0.0,6,6
app_552,WhatsApp,Communication,3.0,Great app! Love the features and easy to use.,5470365,0.0,9,9
app_553,Zoom,Productivity,4.3,Good but customer support is unresponsive.,9727092,0.0,6,6
app_554,Zoom,Productivity,3.4,"Terrible experience, too many bugs and crashes.",4680098,0.0,7,7
app_555,Spotify,Entertainment,4.5,Fast and smooth experience!,8259932,0.0,4,4
app_556,WhatsApp,Productivity,2.8,"Not worth the money, very slow.",1428431,0.0,6,6
app_557,Facebook,Music,4.4,"Decent, but needs more features.",6936885,0.0,5,5
app_558,Spotify,Entertainment,2.4,"Lots of ads, makes it hard to use.",5675536,0.0,8,8
app_559,Twitter,Productivity,2.7,Great app! Love the features and easy to use.,8059412,0.0,9,9
app_560,Snapchat,Music,1.7,"Decent, but needs more features.",2857539,0.0,5,5
app_561,Netflix,Social,1.4,"Terrible experience, too many bugs and crashes.",221870,0.0,7,7
app_562,Facebook,Music,3.3,"Terrible experience, too many bugs and crashes.",4232078,0.0,7,7
app_563,WhatsApp,Productivity,1.2,"Lots of ads, makes it hard to use.",5947785,0.0,8,8
app_564,Twitter,Social,2.4,Best app I have ever used!,3375603,0.0,6,6
app_565,Spotify,Social,2.0,Fast and smooth experience!,2368296,0.0,4,4
app_566,WhatsApp,Social,4.4,"Lots of ads, makes it hard to use.",7731605,0.0,8,8
app_567,Snapchat,Productivity,4.4,Amazing! Highly recommended.,5726227,9.46,3,3
app_568,Snapchat,Productivity,4.5,"Decent, but needs more features.",235288,3.0,5,5
app_569,Gmail,Entertainment,2.2,Good but customer support is unresponsive.,7098186,0.0,6,6
app_570,TikTok,Entertainment,4.4,Amazing! Highly recommended.,3560956,0.0,3,3
app_571,Gmail,Productivity,4.7,Great app! Love the features and easy to use.,7649514,0.0,9,9
app_572,Zoom,Music,3.9,"Not worth the money, very slow.",6460563,0.0,6,6
app_573,Zoom,Social,3.7,Fast and smooth experience!,7732145,2.02,4,4
app_574,Instagram,Music,3.5,"Lots of ads, makes it hard to use.",8096720,0.0,8,8
app_575,Snapchat,Music,3.7,"Decent, but needs more features.",4101333,9.84,5,5
app_576,Instagram,Music,3.1,"Terrible experience, too many bugs and crashes.",5255883,1.37,7,7
app_577,Twitter,Music,3.7,"Terrible experience, too many bugs and crashes.",817155,0.0,7,7
app_578,Instagram,Communication,4.9,"Not worth the money, very slow.",3078010,0.0,6,6
app_579,Facebook,Music,3.7,Great app! Love the features and easy to use.,1628500,0.0,9,9
app_580,Spotify,Music,3.4,Good but customer support is unresponsive.,3063590,0.0,6,6
app_581,Spotify,Social,2.3,"Terrible experience, too many bugs and crashes.",1160402,5.18,7,7
app_582,Spotify,Music,3.3,Best app I have ever used!,1452799,0.0,6,6
app_583,TikTok,Social,4.3,Good but customer support is unresponsive.,7017950,9.82,6,6
app_584,Spotify,Entertainment,2.7,"Not worth the money, very slow.",4973766,0.0,6,6
app_585,Instagram,Music,4.8,"Decent, but needs more features.",9419965,4.24,5,5
app_586,Twitter,Social,1.9,Amazing! Highly recommended.,3499045,0.0,3,3
app_587,Facebook,Social,1.3,Amazing! Highly recommended.,170679,5.78,3,3
app_588,Facebook,Social,1.7,Fast and smooth experience!,3666441,0.0,4,4
app_589,Snapchat,Entertainment,1.4,"Lots of ads, makes it hard to use.",3691084,0.0,8,8
app_590,TikTok,Social,1.6,Fast and smooth experience!,2057547,0.0,4,4
app_591,Twitter,Music,4.1,"Terrible experience, too many bugs and crashes.",1927290,0.0,7,7
app_592,WhatsApp,Social,1.5,Pretty good but needs improvement in UI.,1042205,0.0,7,7
app_593,Netflix,Productivity,3.7,Great app! Love the features and easy to use.,6009523,0.0,9,9
app_594,Zoom,Communication,1.9,Fast and smooth experience!,4582181,0.0,4,4
app_595,Zoom,Music,4.9,Fast and smooth experience!,3050755,0.0,4,4
app_596,Gmail,Social,1.7,"Terrible experience, too many bugs and crashes.",9299073,0.0,7,7
app_597,TikTok,Entertainment,3.6,"Decent, but needs more features.",3857649,0.0,5,5
app_598,Snapchat,Music,3.1,"Not worth the money, very slow.",6267589,0.0,6,6
app_599,Snapchat,Social,3.5,Fast and smooth experience!,2864553,0.0,4,4
app_600,Netflix,Social,4.5,Good but customer support is unresponsive.,1061756,3.96,6,6
app_601,TikTok,Social,2.3,Good but customer support is unresponsive.,943757,0.0,6,6
app_602,Zoom,Entertainment,2.0,Good but customer support is unresponsive.,5729671,0.0,6,6
app_603,Netflix,Music,1.1,Best app I have ever used!,1648100,0.0,6,6
app_604,Netflix,Communication,1.7,Pretty good but needs improvement in UI.,479741,0.0,7,7
app_605,TikTok,Music,3.9,Great app! Love the features and easy to use.,8779074,0.0,9,9
app_606,Snapchat,Entertainment,2.9,Pretty good but needs improvement in UI.,7828328,0.0,7,7
app_607,WhatsApp,Productivity,3.1,Best app I have ever used!,8363921,0.0,6,6
app_608,Instagram,Social,4.6,Great app! Love the features and easy to use.,2523692,0.0,9,9
app_609,Facebook,Music,3.1,"Not worth the money, very slow.",9699157,0.0,6,6
app_610,Twitter,Productivity,3.6,"Lots of ads, makes it hard to use.",122791,0.0,8,8
app_611,WhatsApp,Entertainment,2.2,Good but customer support is unresponsive.,7362610,0.0,6,6
app_612,Gmail,Entertainment,4.3,Fast and smooth experience!,5191213,9.21,4,4
app_613,Twitter,Social,4.6,Best app I have ever used!,6848355,0.0,6,6
app_614,Netflix,Communication,4.7,Amazing! Highly recommended.,7195442,4.63,3,3
app_615,Facebook,Social,3.8,Amazing! Highly recommended.,207991,0.0,3,3
app_616,WhatsApp,Social,2.2,"Decent, but needs more features.",6625413,0.0,5,5
app_617,Spotify,Entertainment,4.5,"Terrible experience, too many bugs and crashes.",3371251,8.18,7,7
app_618,Spotify,Productivity,3.3,Amazing! Highly recommended.,8339615,0.0,3,3
app_619,Spotify,Productivity,1.2,Great app! Love the features and easy to use.,6771108,0.0,9,9
app_620,WhatsApp,Productivity,4.5,Amazing! Highly recommended.,4403699,0.0,3,3
app_621,Spotify,Music,3.4,Pretty good but needs improvement in UI.,3573977,0.0,7,7
app_622,TikTok,Music,4.4,Amazing! Highly recommended.,4109977,0.0,3,3
app_623,Facebook,Social,3.5,Good but customer support is unresponsive.,1358533,0.0,6,6
app_624,Facebook,Social,1.4,"Not worth the money, very slow.",8460165,0.0,6,6
app_625,WhatsApp,Music,1.8,"Not worth the money, very slow.",2849277,2.98,6,6
app_626,TikTok,Social,1.3,"Lots of ads, makes it hard to use.",1761184,7.04,8,8
app_627,WhatsApp,Productivity,3.0,Fast and smooth experience!,6646142,0.0,4,4
app_628,Zoom,Music,2.1,"Terrible experience, too many bugs and crashes.",4213415,0.0,7,7
app_629,Gmail,Music,3.1,Best app I have ever used!,607852,0.0,6,6
app_630,Zoom,Entertainment,1.9,Best app I have ever used!,3904117,0.0,6,6
app_631,Twitter,Communication,3.8,Pretty good but needs improvement in UI.,4858072,0.0,7,7
app_632,Zoom,Productivity,4.6,"Terrible experience, too many bugs and crashes.",9759759,0.0,7,7
app_633,Snapchat,Social,2.5,Fast and smooth experience!,7530964,0.0,4,4
app_634,TikTok,Entertainment,2.5,Good but customer support is unresponsive.,3970541,0.0,6,6
app_635,Twitter,Music,1.4,Amazing! Highly recommended.,3563892,7.4,3,3
app_636,Twitter,Social,3.6,Pretty good but needs improvement in UI.,6191382,0.0,7,7
app_637,Netflix,Communication,1.6,"Not worth the money, very slow.",43620,0.0,6,6
app_638,Facebook,Music,1.8,Good but customer support is unresponsive.,9340599,0.0,6,6
app_639,Facebook,Social,1.9,Fast and smooth experience!,9743180,0.0,4,4
app_640,TikTok,Social,3.1,Amazing! Highly recommended.,8655283,4.69,3,3
app_641,Snapchat,Social,1.9,"Lots of ads, makes it hard to use.",9280611,0.0,8,8
app_642,TikTok,Communication,3.2,Pretty good but needs improvement in UI.,895349,2.78,7,7
app_643,Twitter,Entertainment,2.9,"Not worth the money, very slow.",8405834,0.0,6,6
